user_id,ratio,numberRecommendationUserHas,numberGamesUserHasInTest
96282673,0,0,12
96400571,0,0,14
96556535,0,1,4
96588736,0,0,19
96674526,0,0,1
96696864,0,0,1
96781711,0,0,1
96836693,0,0,6
96914675,0,0,6
96963765,0,0,3
97017439,0,0,1
97069030,0,0,4
97298878,0,0,15
97303314,0,0,1
97473168,0,0,1
97474440,0,0,3
97604502,0,0,1
97614578,0,0,9
97622055,0,0,1
97634356,0,0,3
97659219,0,0,2
97667936,0,0,2
97743306,0,0,1
97782908,0,0,6
97818502,0,0,4
97843739,0,0,2
97883175,0,0,1
98265922,0,0,3
98308239,0,0,1
98312003,0,0,8
98463542,0,0,2
98561727,0,0,11
98624963,0,0,3
98649241,0,0,8
98818460,0,0,1
98848653,0,0,12
98882747,0,0,1
99017037,0,0,1
99077905,0,0,38
99083518,0,0,4
99096740,0,0,6
99110207,0,0,2
99133844,0,0,2
99171164,0,0,1
99189757,0,0,1
99244433,0,0,1
99255590,0,0,3
99264709,0,0,33
99374297,0,0,15
99616757,0,0,16
99640715,0,0,1
99704390,0,0,5
99711581,0,0,4
99713453,0,0,3
99723205,0,0,9
99802512,0,0,1
100057229,0,0,2
100096071,0,0,3
100311267,0,0,25
100322840,0,0,1
100351493,0,0,5
100359523,0,0,1
100431715,0,0,1
100519466,0,0,6
100630947,0,0,3
100719181,0,0,11
100741663,0,0,6
100769089,0,0,6
100818860,0,0,5
100894366,0,0,18
100993239,0,0,7
101000574,0,0,3
101142088,0,0,9
101212067,0,0,1
101339059,0,0,18
101369449,0,0,1
101395260,0,0,1
101447015,0,0,1
101487265,0,0,1
101529420,0,0,3
101530848,0,0,8
101596530,0,0,18
101602586,0,0,9
101656933,0,0,4
101687527,0,0,15
101690993,0,0,32
101695880,0,1,21
101719689,0,0,2
101725007,0,0,9
101803777,0,0,6
101878879,0,0,17
102016550,0,0,5
102111851,0,0,2
102154135,0,0,2
102263723,0,0,8
102268574,0,1,5
102270213,0,0,5
102295765,0,0,5
102454403,0,0,2
102552233,0,0,5
102687513,0,0,2
102825821,0,0,33
102921672,0,0,7
102927775,0,0,4
103093573,0,0,2
103260848,0,0,11
103371488,0,0,14
103411746,0,0,1
103445207,0,0,5
103563010,0,0,3
103624897,0,0,4
103631407,0,0,2
103638409,0,0,21
103649913,0,0,2
103669953,0,0,1
103731895,0,0,13
103774615,0,0,1
103804924,0,0,6
103848468,0,1,3
103911620,0,0,5
103973922,0,0,1
104055167,0,0,2
104120883,0,0,8
104159428,0,0,3
104192353,0,0,1
104408704,0,0,1
104721942,0,0,3
104727643,0,0,10
104802064,0,0,2
104830836,0,0,5
104870123,0,0,14
105024602,0,0,1
105159791,0,0,2
105159839,1,1,1
105186824,0,0,1
105243827,0,0,16
105274697,0,0,1
105277989,0,0,4
105384518,0,0,14
105445346,0,0,10
105503045,0,0,26
105586920,0,0,4
105725769,0,0,2
105736077,0,0,1
105782521,0,0,11
105788297,0,0,1
105877396,0,0,21
106028574,0,0,2
106042595,0,0,2
106057222,0,0,2
106147454,0,0,12
106170243,0,0,4
106259770,0,0,13
106278654,0,0,1
106333903,0,0,5
106346875,0,0,2
106592046,0,0,1
106760673,0,0,9
106796307,0,0,14
106806146,0,0,6
106834867,0,0,10
106956838,0,0,2
106980036,0,0,12
106986812,0,0,10
107028289,0,0,1
107097425,0,0,2
107123140,0,0,1
107124480,0,0,2
107273897,0,0,2
107324790,0,0,2
107346769,0,0,2
107377573,0,1,9
107452765,0,0,50
107476377,0,0,2
107567915,0,0,7
107623882,0,0,1
107632182,0,0,2
107743243,0,0,6
107818793,0,0,5
107902370,0,0,1
107913460,0,0,8
107950496,0,0,1
107984181,0,0,2
108007732,0,0,15
108114779,0,0,7
108160472,0,0,6
108223505,0,0,2
108264287,0,0,13
108454875,0,0,2
108512521,0,0,1
108560573,0,0,2
108569990,0,0,2
108575170,0,0,1
108595389,0,0,6
108639015,0,0,2
108750879,0,0,3
108878910,0,0,5
108943853,0,0,2
108950666,0,0,7
109175936,0,0,5
109201849,0,0,2
109205612,0,0,14
109278470,0,0,1
109373866,0,0,1
109458201,0,0,1
109592594,0,0,3
109598076,0,0,1
109669093,0,0,3
109715095,0,0,9
109780632,0,0,6
110104967,0,0,4
110107925,0,0,6
110174573,0,0,1
110194091,0,0,1
110226344,0,0,1
110238251,0,0,3
110304379,0,0,4
110369840,0,0,9
110412872,0,0,1
110470534,0,0,3
110478743,0,0,6
110489310,0,0,1
110546460,0,0,1
110546832,0,0,7
110650041,0,0,3
110658990,0,0,7
110824765,0,0,9
110881546,0,0,11
110906645,0,0,9
111003065,0,0,2
111044780,0,0,3
111130695,0,1,14
111163130,0,0,5
111182405,0,0,7
111190541,0,0,1
111202525,0,0,1
111212436,0,0,5
111316830,0,0,1
111362598,0,0,9
111422562,0,0,5
111442295,0,0,12
111498455,0,0,3
111551727,0,0,6
111754806,0,0,27
111795034,0,0,1
112110682,0,0,5
112199961,0,0,3
112365658,0,0,1
112376397,0,0,3
112547463,0,0,2
112626210,0,0,23
112763045,0,0,4
112784971,0,0,1
112845094,0,0,6
112849197,0,0,4
112865325,0,0,2
112939816,0,0,3
112962796,0,0,2
112986636,0,0,2
112994491,0,0,3
113039667,0,0,1
113124720,0,0,5
113196318,0,0,9
113224251,0,0,3
113227222,0,0,5
113260911,0,0,1
113268833,0,0,2
113300324,0,0,5
113312586,0,0,3
113423671,0,2,8
113544961,0,0,4
113546110,0,0,17
113557935,0,0,2
113580708,0,0,5
113667989,0,0,2
113752996,0,0,24
113771004,0,0,1
114024939,0,0,1
114030647,0,2,11
114080968,0,0,1
114324869,0,2,11
114364553,0,0,1
114447625,0,0,1
114578751,0,0,1
114617787,0,0,16
114632006,0,0,4
114727578,0,1,17
114838001,0,0,9
114899424,0,0,1
114912926,0,0,2
114924461,0,1,3
115008799,0,0,2
115037563,0,0,15
115167911,0,0,12
115192877,0,0,1
115287826,0,0,1
115324976,0,0,2
115487966,0,0,10
115558697,0,0,1
115571373,0,0,2
115632831,0,0,28
115655987,0,0,3
115671217,0,0,1
115958331,0,0,3
115996656,0,0,18
116085629,0,0,1
116283279,0,0,5
116325720,0,0,6
116411567,0,0,1
116450986,0,0,1
116478374,0,0,1
116482142,0,0,1
116494569,0,0,4
116515230,0,0,14
116564064,0,0,27
116617462,0,0,11
116756674,0,0,1
116777928,0,0,1
116831291,0,0,2
116876958,0,0,79
116912767,0,0,7
117022366,0,0,12
117097969,0,0,1
117312360,0,0,1
117321969,0,0,2
117345810,0,0,11
117370965,0,0,3
117488479,0,0,10
117531196,0,0,22
117601858,0,0,5
117949868,0,0,5
118031880,0,0,3
118066938,0,0,1
118086742,0,0,2
118189718,0,0,1
118274084,1,1,1
118437205,0,0,1
118541865,0,0,32
118554131,0,0,1
118585913,0,0,1
118693973,0,0,12
118695833,0,0,3
118723066,0,0,3
118792304,0,0,2
118852041,0,0,32
118920238,0,0,2
118971362,0,0,9
119187092,0,0,1
119211545,0,0,2
119228046,0,0,1
119236075,0,0,2
119239620,0,0,14
119310413,0,0,7
119368216,0,0,3
119428254,0,0,2
119430691,0,0,1
119530092,0,0,1
119619506,0,0,23
119835248,0,0,1
119909634,0,0,7
119937035,0,0,2
119949344,0,0,3
120106834,0,0,1
120113754,0,0,2
120116659,0,1,2
120139965,0,0,6
120164786,0,0,2
120181402,0,0,1
120237789,0,0,8
120308479,0,0,1
120421832,0,0,2
120514307,0,0,4
120523185,0,0,13
120725727,0,0,1
120766003,0,0,1
120838793,0,0,3
121075133,0,0,1
121133260,0,0,2
121255383,0,0,1
121280370,0,1,3
121291260,0,0,4
121497634,0,0,10
121573188,0,0,1
121615038,0,0,2
121865430,0,0,4
121884238,0,1,5
121891688,0,0,1
121900241,0,0,2
122026623,0,1,65
122094388,0,2,24
122117051,0,0,1
122188548,0,0,2
122332010,0,0,2
122444332,0,0,4
122471552,0,0,1
122492047,0,0,1
122538805,0,0,1
122551425,0,0,4
122563664,0,0,1
122620165,0,0,2
122658341,0,0,3
122679931,0,0,9
122798021,0,0,19
122803519,0,0,2
122847338,0,0,1
122956129,0,0,4
123101539,0,0,11
123165817,0,0,2
123325040,0,1,5
123483924,0,0,2
123625432,0,0,8
123671395,0,0,2
123696203,0,0,8
123734483,0,0,3
123904490,0,0,10
123974970,0,0,3
124003951,0,0,1
124059151,0,0,18
124070622,0,0,1
124234882,0,0,3
124400480,0,0,7
124437057,0,0,18
124443679,0,0,12
124525404,0,0,1
124556386,0,0,16
124641717,0,0,2
124651043,0,0,3
124663731,0,0,2
124725852,0,0,26
124810250,0,0,2
124878949,0,0,1
124884511,0,0,1
125017535,0,0,16
125141344,0,0,4
125255679,0,0,1
125324040,0,0,1
125424716,0,0,1
125472731,0,0,3
125682446,0,0,10
125718224,0,0,2
125718913,0,0,1
125912054,0,0,3
126098408,0,0,2
126191291,0,0,13
126200826,0,0,8
126269125,0,0,13
126340495,0,0,6
126388107,0,0,5
126425648,0,0,1
126428976,0,0,1
126471719,0,0,4
126522515,0,0,11
126595775,0,0,5
126622399,0,0,1
126701146,0,1,2
126796140,0,0,2
126992940,0,0,3
127072755,0,0,25
127074858,0,0,2
127117386,0,0,3
127208680,0,0,5
127220350,0,0,8
127272741,0,0,18
127311699,0,0,12
127325079,0,0,2
127335438,0,0,21
127344335,0,0,13
127426141,0,0,6
127555883,0,0,16
127594108,0,1,2
127628725,0,0,24
127788996,0,0,4
127850470,0,0,5
127947215,0,0,1
127987714,0,0,1
127992087,0,0,3
128207897,0,0,9
128236624,0,0,1
128240584,0,0,1
128292918,0,0,1
128470551,0,0,7
128593044,0,0,9
128651888,0,2,10
128790593,0,0,3
128925610,0,0,4
128956830,0,0,1
129081996,0,0,2
129114153,0,0,3
129117376,0,0,27
129211317,0,0,1
129240163,0,0,1
129300430,0,0,2
129391396,0,0,2
129425022,0,0,1
129452387,0,0,1
129478138,0,0,13
129501816,0,0,2
129659946,0,0,1
129925351,0,0,3
129966650,0,0,3
130051338,0,0,3
130057540,0,0,1
130201800,0,0,2
130280718,0,0,9
130299876,0,0,1
130312302,0,0,15
130324181,0,1,8
130369238,0,0,4
130460859,0,1,10
130470206,0,0,2
130475480,0,0,1
130534025,0,0,1
130547869,0,0,5
130758906,0,0,1
130764464,0,0,2
131023125,0,0,4
131032344,0,0,3
131227682,0,0,4
131227694,0,0,6
131348564,0,0,23
131386705,0,0,9
131444737,0,0,11
131463112,0,0,10
131539267,0,0,1
131610144,0,0,8
131712986,0,0,1
131785763,0,0,15
131876863,0,0,2
131940023,0,0,12
131962554,0,0,1
131973876,0,0,5
132014951,0,0,6
132057825,0,0,1
132180557,0,0,2
132196353,0,1,16
132300630,0,0,17
132353043,0,0,1
132418423,0,0,3
132593770,0,0,2
132748085,0,0,18
132852256,0,0,2
133024750,0,0,8
133228469,0,0,2
133234931,0,0,2
133268317,0,0,3
133268706,0,0,1
133378280,0,0,2
133404545,0,0,1
133422169,0,0,14
133439936,0,0,6
133573140,0,0,1
133680143,0,0,2
133885796,0,0,1
133938767,0,0,6
133964193,0,0,2
133997970,0,0,4
134213189,0,0,2
134223421,0,0,2
134224287,0,0,4
134274586,0,0,1
134322141,0,0,38
134516625,0,0,17
134641355,0,0,9
134765677,0,0,2
134832575,0,0,1
134839311,0,0,5
134967717,0,0,4
135012938,0,0,1
135066372,0,0,2
135147743,0,0,5
135177440,0,0,1
135244036,0,0,17
135400225,0,0,44
135414002,0,0,1
135554311,0,0,3
135865220,0,0,6
135879753,0,0,3
136021775,0,0,5
136135322,0,0,27
136137921,0,0,4
136139505,0,0,4
136219907,0,0,1
136495026,0,0,8
136554467,0,0,1
136668535,0,0,3
136783755,0,0,1
136789010,0,0,1
136791084,0,0,8
136866564,0,0,3
136998614,0,0,2
137022689,0,0,4
137158399,0,0,4
137222368,0,0,3
137334839,0,0,6
137341828,0,0,1
137451490,0,0,3
137460095,0,0,12
137508279,0,0,2
137588230,0,0,2
137610845,0,0,7
137837203,0,0,5
137846274,0,0,3
137949393,0,0,1
138044624,0,0,2
138115430,0,0,1
138259286,0,0,1
138482130,0,0,10
138570935,0,0,2
138581545,0,0,2
138725344,0,0,2
138938057,0,0,1
138941587,0,0,82
139015518,0,0,1
139016142,0,0,4
139149185,0,0,1
139171297,0,0,1
139457410,0,0,1
139673932,0,0,3
139695479,0,0,2
139873696,0,0,2
139909136,0,0,1
140050187,0,0,2
140408017,0,1,8
140820563,0,0,1
140825164,0,0,5
140854798,0,0,2
140911953,0,0,1
141023389,0,1,3
141118871,0,0,1
141160698,0,0,5
141161011,0,0,1
141402600,0,0,4
141721383,0,0,9
141773234,0,0,1
141873792,0,0,4
141950398,0,0,1
142001340,0,0,8
142388676,0,0,2
142475478,0,0,1
142650116,0,0,4
142706526,0,0,3
142750305,0,0,10
142775542,0,0,11
142790708,0,0,3
142793906,0,0,16
142799594,0,0,7
142844201,0,0,1
142999522,0,0,4
143157943,0,0,1
143198617,0,0,1
143222174,0,0,1
143235127,0,0,2
143343409,0,0,1
143459727,0,0,2
143643478,0,0,19
143877335,0,0,22
144071257,0,0,18
144153802,0,1,3
144188136,0,0,1
144347801,0,0,3
144412676,0,0,2
144455775,0,0,2
144463433,0,0,1
144532046,0,0,2
144578181,0,0,1
144580725,0,0,13
144626100,0,0,1
144762614,0,0,2
144813543,0,0,1
144824885,0,0,4
144845684,0,0,2
145041407,0,0,1
145117004,0,0,4
145202608,0,0,1
145243748,0,0,7
145275657,0,0,1
145320311,0,0,3
145512685,0,0,4
145534973,0,0,1
145606876,0,0,1
145670348,0,0,1
145825155,0,0,2
145867654,0,0,1
145908178,0,0,3
145927933,0,0,3
146007471,0,0,7
146016192,0,0,1
146022542,0,0,2
146145063,0,0,4
146427029,0,0,1
146517796,0,0,1
146594813,0,0,1
146611097,0,0,1
146809006,0,0,1
146841726,0,0,1
146900719,0,0,1
146999982,0,0,1
147079200,0,0,2
147140659,0,0,1
147143958,0,0,1
147395962,0,0,1
147563118,0,2,6
147602451,0,0,3
147602462,0,0,27
147859903,0,0,13
147879598,0,0,6
147910240,0,0,2
148246305,0,1,6
148264060,0,0,2
148362155,0,0,49
148467772,0,0,4
148510973,0,0,10
148631188,0,0,1
148674157,0,0,9
148773331,0,0,1
148831715,0,0,2
148928721,0,0,5
149143479,0,0,1
149331941,0,0,3
149505485,0,0,3
149579610,0,0,2
149741997,0,0,2
149810726,0,0,6
149920224,0,0,12
150033540,0,0,20
150135487,0,0,5
150137344,0,1,4
150282867,0,0,3
150305902,0,0,3
150397316,0,0,6
150405762,0,0,1
150472108,0,0,3
150751526,0,0,12
150789931,0,0,8
150882304,0,0,11
150909485,0,0,3
150991587,0,0,1
150995572,0,0,4
151015947,0,0,12
151229648,0,0,9
151234988,0,0,1
151256632,0,0,5
151331732,0,0,1
151397156,0,0,1
151465345,0,0,1
151600301,0,0,7
151603712,0,0,7
151662395,0,1,5
151943497,0,0,1
152078939,0,0,14
152419713,0,0,16
152476201,0,0,1
152497084,0,0,8
152585209,0,0,18
152861732,0,1,6
152945749,0,0,1
152956403,0,0,7
152959594,0,0,25
153017703,0,0,3
153076975,0,0,10
153097805,0,0,2
153144971,0,0,1
153148942,0,0,6
153156310,0,0,1
153593157,0,0,1
153633636,0,0,2
153821154,0,0,9
153945772,0,0,5
153956921,0,0,19
153991478,0,0,2
154014392,0,0,10
154123088,0,0,1
154145611,0,0,5
154208464,0,0,1
154230723,0,0,73
154230933,0,2,47
154296520,0,0,8
154374262,0,0,1
154458931,0,0,6
154485753,0,0,3
154533830,0,0,5
154687199,0,0,5
154730370,0,0,9
154817899,0,0,2
154940949,0,0,6
155003926,0,0,2
155042139,0,0,8
155071993,0,0,1
155082814,0,0,1
155155363,0,0,1
155420511,0,0,4
155624237,0,1,2
155673786,0,0,40
155718820,0,0,5
155772849,0,0,5
155881626,0,0,11
155919035,0,1,40
155963474,0,0,3
155964819,0,0,1
156071982,0,0,17
156271246,0,0,3
156297441,0,0,2
156303898,0,0,1
156343742,0,0,1
156379077,0,0,6
156407373,0,0,4
156426681,0,0,4
156440750,0,0,2
156565178,0,0,24
156615447,0,0,8
156675178,0,0,22
156748261,0,0,1
156799348,0,0,1
156818121,0,0,13
156879739,0,1,7
156941467,0,0,2
156946266,0,0,2
156965566,0,0,3
157058673,0,0,3
157080495,0,0,8
157193017,0,0,5
157235483,0,0,10
157275758,0,0,5
157341587,0,0,8
157391838,0,0,6
157469247,0,0,1
157530604,0,0,3
157636450,0,0,34
157692363,0,0,2
157766388,0,0,2
157811997,0,0,4
157899431,0,0,3
158121917,0,0,1
158136791,0,0,9
158159336,0,0,4
158173228,0,0,1
158277459,0,1,5
158363887,0,0,1
158429732,0,0,2
158476996,0,0,3
158481258,0,0,4
158495272,0,0,4
158561350,0,0,3
158608850,0,0,7
158620881,0,0,1
158828239,0,0,1
158877899,0,0,1
158891314,0,0,1
158944454,0,0,2
158974308,0,0,5
159077305,0,0,5
159114904,0,0,8
159129006,0,0,1
159158411,0,0,1
159277759,0,0,2
159365538,0,0,3
159371621,0,0,21
159424645,0,0,1
159428605,0,0,12
159484357,0,0,10
159524722,0,0,2
159595237,0,0,1
159688146,0,0,4
159726428,0,0,1
159800136,0,0,32
159812802,0,0,2
159852613,0,0,2
159922493,0,0,1
159946174,0,0,3
159994178,0,0,3
160042745,0,0,1
160162882,0,0,2
160288335,0,0,4
160299889,0,0,3
160373639,0,0,1
160427210,0,0,4
160461131,0,0,2
160469883,0,0,3
160598077,0,0,1
160640171,0,0,1
160725611,0,0,1
160749747,0,0,2
160767652,0,1,5
160791508,0,0,1
160883669,0,0,9
160887309,0,0,2
160922242,0,0,4
160965612,0,0,3
161013852,0,2,4
161062314,0,0,1
161103820,0,0,1
161117453,0,0,1
161139120,0,0,2
161211955,0,0,2
161240367,0,0,2
161248480,0,0,3
161338471,0,0,5
161366228,0,0,13
161383225,0,0,3
161384593,0,0,6
161444156,0,0,1
161623464,0,0,5
161659407,0,0,5
161759944,0,0,2
161772384,0,0,4
161811523,0,0,1
161816812,0,0,12
161896440,0,0,9
161991221,0,0,9
162076421,0,0,3
162081645,0,0,6
162214363,0,0,8
162288536,0,0,21
162319568,0,0,4
162319690,0,0,2
162370266,0,0,1
162421622,0,0,11
162453723,0,0,4
162543176,0,0,1
162649407,0,0,1
162894140,0,0,1
162985705,1,1,1
163001223,0,0,1
163114751,0,0,1
163140792,0,0,3
163162333,0,0,9
163237086,0,0,1
163281091,0,0,3
163308692,0,0,4
163361275,0,0,1
163415496,0,1,2
163432200,0,0,18
163617342,0,0,2
163669475,0,0,6
163712958,0,0,9
163896673,0,0,1
163930591,0,0,10
163968268,0,0,2
163972488,0,0,8
164097534,0,0,3
164296368,0,0,4
164318687,0,0,15
164475918,0,0,9
164511211,0,0,13
164543231,0,0,3
164561444,0,0,1
164608800,0,0,1
164643993,0,0,1
164662285,0,0,1
164695293,0,0,1
164761364,0,0,4
164820245,0,0,10
164873736,0,0,1
164961511,0,0,2
165065938,0,0,1
165073598,0,0,6
165101762,0,0,9
165216496,0,0,12
165239864,0,0,4
165353535,0,1,2
165356998,0,0,2
165691348,0,0,1
165755355,0,1,17
165779930,0,0,7
165851788,0,0,5
166048025,0,0,2
166081897,0,0,1
166224568,0,0,3
166228529,0,0,2
166385573,0,0,3
166439004,0,0,1
166539261,0,0,1
166604341,0,0,5
166639984,0,1,4
166669789,0,0,22
166753156,0,0,3
166858869,0,0,1
166863117,0,0,38
166880158,0,0,4
166927601,0,0,5
167013261,0,0,2
167017825,0,0,1
167093760,0,0,1
167118460,0,0,9
167153680,0,0,1
167167647,0,0,12
167194020,0,0,6
167202599,0,0,4
167302978,0,0,1
167417654,0,0,1
167752146,0,0,1
167785065,0,0,2
167815968,0,0,5
167901416,0,0,5
167985276,0,0,4
168031436,0,0,13
168053527,0,0,5
168082750,0,0,1
168094655,0,0,3
168163793,0,0,20
168244631,0,0,12
168324795,0,1,9
168349102,0,0,1
168539881,0,0,8
168598497,0,0,1
168641975,0,0,1
168703116,0,0,1
168726386,0,0,1
168732483,0,0,3
168754318,0,0,1
168771588,0,0,3
168881981,0,0,3
169006380,0,0,1
169054646,0,0,1
169653526,0,0,4
169684620,0,0,1
169771622,0,0,5
169808233,0,0,1
169851136,0,0,1
169929928,0,0,1
169937489,0,0,2
169964396,0,0,1
170068207,0,0,12
170095814,0,0,1
170172944,0,0,5
170198088,0,0,4
170201716,0,1,13
170215786,0,0,5
170329549,0,0,1
170382539,0,0,3
170460109,0,0,15
170474212,0,0,2
170485590,0,0,19
170491009,0,0,6
170591712,0,1,4
170711828,0,0,1
170853969,0,0,3
170904528,0,0,1
170911456,0,0,1
170947678,0,0,1
171015775,0,0,3
171067153,0,0,22
171160183,0,0,1
171252939,0,0,1
171315014,0,0,2
171383863,0,0,4
171418611,1,1,1
171611544,0,0,3
171691017,0,0,4
171765197,0,0,2
171847029,0,0,6
171965445,0,0,1
172006888,0,0,2
172105480,0,0,3
172111265,0,0,1
172135798,0,0,3
172145195,0,0,3
172381385,0,0,4
172434236,0,0,6
172470005,0,0,5
172518437,0,0,19
172666220,0,0,2
172795625,0,1,3
172842461,0,0,2
172976494,0,0,2
173046677,0,0,1
173102243,0,0,1
173249224,0,0,2
173434036,0,0,7
173453295,0,1,3
173649791,0,0,2
173774528,0,0,1
173799068,0,0,2
173859218,0,0,4
173909336,0,0,1
173940259,0,0,2
174002551,0,0,8
174204642,0,0,1
174226719,0,0,3
174287424,0,0,5
174386411,0,0,2
174415183,0,0,4
174459790,0,0,3
174507916,0,0,3
174633348,0,0,4
174674290,0,0,5
174709157,0,0,1
174762197,0,0,5
174838943,0,0,2
174896111,0,0,2
174907851,0,0,2
174923254,0,0,12
175001491,0,0,5
175026514,0,0,3
175150816,0,0,2
175263669,0,0,6
175447188,0,0,11
175711893,0,0,1
175831055,0,0,2
175918089,0,0,2
175948419,0,0,4
176033341,0,0,3
176223416,0,0,5
176225382,0,0,3
176261926,0,0,3
176354321,0,0,2
176449171,0,0,4
176539817,0,0,4
176563564,0,0,1
176645108,0,0,1
176929122,0,0,6
177154840,0,0,1
177213985,0,0,1
177313747,0,0,2
177444568,0,0,2
177466116,0,0,5
177591797,0,0,2
177625788,0,0,4
177827103,0,0,5
177963795,0,0,1
178003047,0,0,1
178038549,0,0,6
178168238,0,0,1
178465090,0,0,1
178574781,0,0,2
178605069,0,0,4
178716199,0,0,1
178717672,0,0,3
178789623,0,1,2
178964139,0,0,4
179022513,0,0,1
179077731,0,0,3
179347474,0,0,2
179394166,0,0,4
179404476,0,0,4
179481154,0,0,1
179733218,0,0,1
179848102,0,0,1
179936723,0,0,3
180236782,0,0,3
180283418,0,0,2
180406842,0,0,1
180596443,0,0,4
180612782,0,0,1
180648547,0,0,1
180753437,0,0,7
180780478,0,0,1
180789959,0,0,1
180801118,0,0,1
180901075,0,0,39
181002117,0,0,8
181010210,0,0,3
181070203,0,0,2
181118785,0,0,4
181158622,0,0,1
181291605,0,0,2
181304845,0,0,2
181385269,0,0,2
181453879,0,0,5
181564172,0,0,6
181584582,0,0,2
181593489,0,0,3
181608676,0,0,8
181638799,0,0,8
181666776,0,0,2
181693930,0,0,1
181716896,0,0,3
181808796,0,0,1
181850506,0,0,2
181894864,0,0,3
181966419,0,0,2
182220992,0,0,5
182229935,0,0,20
182295415,0,0,2
182399789,0,0,22
182422786,0,0,3
182426216,0,0,1
182491331,0,0,1
182499490,0,1,9
182557942,0,0,5
182593878,0,0,1
182726567,0,0,5
182771524,0,0,2
182835747,0,0,2
182851135,0,0,5
182929175,0,0,1
182961604,0,0,2
183048608,0,0,1
183074217,0,0,1
183099734,0,0,1
183235801,0,0,1
183294889,0,0,3
183315077,0,0,3
183337134,0,0,3
183440094,0,0,1
183450002,0,0,4
183490713,0,0,4
183574382,0,0,1
183771438,0,0,5
183803328,0,1,2
183838531,0,0,1
183983684,0,0,3
183998097,0,0,4
183999086,0,0,1
184314651,0,0,6
184554757,0,0,5
184594362,0,0,4
184694766,0,0,8
184858116,0,0,1
184885148,0,0,1
184987886,0,0,2
184987922,0,0,2
185079540,0,0,11
185130561,0,0,2
185258131,0,0,12
185259386,0,0,1
185272838,0,0,1
185390486,0,0,5
185517910,0,0,1
185743629,0,0,2
185914106,0,0,3
186022495,0,0,4
186040249,0,0,5
186069406,0,0,2
186126772,0,0,2
186167611,0,0,1
186194652,0,0,1
186310598,0,0,1
186344581,0,0,2
186483761,0,0,13
186504598,0,0,1
186517004,0,0,2
186642906,0,0,4
186673066,0,0,10
186932671,0,0,1
187283749,0,0,2
187462398,0,0,1
187463594,0,0,36
187484302,0,0,3
187520593,0,0,1
187692242,0,0,3
187817597,0,0,1
187851224,0,0,1
187877855,0,0,3
187999074,0,0,2
188056897,0,0,1
188250158,0,1,2
188266554,0,0,4
188386352,0,0,1
188394070,0,0,2
188509200,0,0,4
188681523,0,0,4
188713427,0,0,1
188949150,0,1,7
188988198,0,0,4
189086011,0,1,2
189123038,0,0,1
189129966,0,0,3
189177145,0,0,3
189191657,0,0,1
189272257,0,0,3
189304702,0,0,7
189398521,0,0,1
189441775,0,0,6
189704237,1,1,1
189734107,0,0,30
189813843,0,0,5
189818681,0,0,1
189858084,0,0,17
189929581,0,0,1
190016182,0,0,2
190022459,0,0,2
190060278,0,0,11
190070011,0,0,2
190074593,0,0,3
190191843,0,0,11
190305835,0,0,7
190502181,0,0,6
190547288,0,0,2
190568643,1,1,1
190650796,0,0,1
190675881,0,0,4
190708114,0,0,2
190900804,0,0,3
191101874,0,0,2
191126693,0,0,11
191244808,0,0,4
191365887,0,0,7
191477470,0,0,1
191480137,0,0,1
191576449,0,0,6
191637518,0,0,3
191731084,0,0,2
191747590,0,0,5
191975517,0,0,1
191979928,0,0,18
191988742,0,0,1
192105970,0,0,5
192170147,0,0,14
192234242,0,0,1
192341303,0,0,1
192503967,0,0,5
192526458,0,1,3
192538478,0,0,2
192742937,0,0,2
192772707,0,0,1
192861545,0,0,3
192997918,0,0,1
193087158,0,0,1
193103684,0,0,15
193129684,0,0,3
193156880,0,0,20
193196975,0,0,5
193486352,0,0,2
193956726,0,0,1
193987636,0,0,1
194111617,0,0,3
194207397,0,0,1
194305157,0,0,1
194432540,0,0,7
194491088,1,1,1
194544287,0,0,1
194641575,0,0,2
194670621,0,0,7
194842424,0,0,1
194854693,0,0,4
194872360,0,0,2
194970068,0,0,5
195006426,0,0,1
195072781,0,0,2
195105284,0,0,5
195414910,0,0,11
195430485,0,0,1
195584941,0,0,3
195607832,0,0,10
195694153,0,0,1
195780309,0,0,9
195800610,0,0,1
195946569,0,0,2
195962272,0,0,6
195968966,0,0,2
196066421,0,0,6
196098976,0,0,2
196156695,0,0,1
196188671,0,0,1
196223620,0,0,5
196558392,0,0,2
196595568,0,0,8
196609297,0,0,3
196862501,0,0,2
197190654,0,0,7
197237005,0,0,1
197302530,0,0,2
197328486,0,0,1
197363488,0,0,2
197406178,0,0,8
197413514,0,0,1
197458771,0,0,1
197620904,0,0,1
197652539,0,0,5
197657608,0,0,2
197904909,0,0,24
197918145,0,0,1
197949629,0,0,3
197966478,0,0,7
198081354,0,1,19
198105109,0,0,5
198346312,0,0,6
198398830,0,0,1
198573013,0,0,9
198605042,0,0,2
198735293,0,0,17
198804975,0,0,2
198825628,0,0,1
198850929,0,0,9
198914333,0,1,2
199051694,0,0,1
199158451,0,1,2
199236587,0,0,1
199298990,0,0,1
199426613,0,0,1
199500064,0,0,1
199603191,0,0,3
199628395,0,0,5
199637398,0,0,1
199659716,0,0,6
199678802,0,0,1
199693353,0,0,14
199768117,0,0,1
199779448,0,0,1
199805188,0,0,2
199816966,0,0,1
199841615,0,0,1
199908506,0,0,1
199931153,0,0,3
200036280,0,0,2
